Ganj	LOCATION
to	O
Bahadurshah	LOCATION
Zafar	LOCATION
Marg	LOCATION
and	O
from	O
expert	O
Nanak	LOCATION
Chowk	LOCATION
to	O
Asaf	LOCATION
Ali	LOCATION
Road	O
People	O
are	O
requested	O
to	O
avoid	O
following	O
roads	O
from	O
0600	O
pm	O
to	O
0830	O
on	O
23042015	O
respectively	O
when	O
the	O
spectators	O
would	O
be	O
coming	O
to	O
the	O
stadium	O
and	O
congestion	O
is	O
expected	O
1	O
Rajghat	LOCATION
to	O
JLN	LOCATION
Marg	LOCATION
too	O
JLN	LOCATION
Marg	LOCATION
from	O
RA	O
Kamla	LOCATION
Market	LOCATION
to	O
Raj	LOCATION
Ghat	LOCATION
3	O
Asaf	LOCATION
Ali	LOCATION
Road	O
from	O
Turkman	LOCATION
Gate	O
to	O
Delhi	O
Gate	O
for	O
BSZ	LOCATION
Marg	LOCATION
from	O
Ram	LOCATION
Charan	LOCATION
Agarwal	O
Chowk	O
to	O
Delhi	LOCATION
Gate	O
Display	O
of	O
car	O
parking	O
label	O
on	O
windscreen	O
is	O
mandatory	O
Vehicle	O
number	O
must	O
be	O
written	O
on	O
the	O
parking	O
label	O
Those	O
who	O
do	O
not	O
display	O
parking	O
label	O
with	O
vehicle	O
number	O
will	O
not	O
be	O
allowed	O
in	O
the	O
proximity	O
of	O
the	O
stadium	O
SECURITY	O
INSTRUCTIONS	O
Do	O
not	O
bring	O
electronic	O
items	O
like	O
Laptop	O
CameraVideo	O
Camera	O
Transistor	O
Digital	O
Diary	O
Remote	O
controlled	O
Carkeys	O
etc	O
Do	O
not	O
bring	O
eatables	O
food	O
packets	O
water	O
bottles	O
cigarette	O
lighter	O
match	O
boxes	O
knives	O
arms	O
etc	O
Sandeep	O
Goel	O
Joint	O
Commissioner	O
of	O
Police	O
Traffic	O
Delhi	LOCATION
Garmi	O
Or	O
Traffic	O
any	O
Le	O
Rkhi	O
hello	O
banning	O
diesel	O
cars	O
is	O
not	O
feasible	O
nor	O
good	O
but	O
yes	O
like	O
dubai	O
we	O
should	O
have	O
a	O
strict	O
dept	O
to	O
follow	O
certain	O
rules	O
Military	O
Road	O
Marol	O
Maroshi	O
rd	O
jammed	O
stuck	O
for	O
over	O
an	O
hourall	O
roads	O
dugNo	O
cops	O
here	O
Citizens	O
are	O
helping	O
815	O
pm	O
Utan	O
resort	O
in	O
Uttan	LOCATION
beach	O
And	O
its	O
a	O
wrap	O
Back	O
to	O
Mumbai	LOCATION
traffic	O
Back	O
to	O
reality	O
hahahaha	O
Delhi	O
police	O
following	O
traffic	O
rules	O
so	O
obediently	O
with	O
an	O
invisible	O
helmet	O
and	O
incomplete	O
reg	O
plate	O
The	O
long	O
weekend	O
continues	O
Not	O
much	O
traffic	O
on	O
the	O
roads	O
of	O
Mumbai	LOCATION
Check	O
LIVE	O
traffic	O
updates	O
on	O
Sick	O
of	O
the	O
Bangalore	LOCATION
Traffic	O
Can	O
we	O
get	O
a	O
solution	O
to	O
this	O
congestion	O
and	O
pollution	O
please	O
Bangalore	LOCATION
traffic	O
kills	O
and	O
does	O
not	O
thrillmorningroutine	O
In	O
times	O
to	O
come	O
policing	O
will	O
be	O
come	O
more	O
proactive	O
in	O
India	O
kudos	O
to	O
Gurgaon	LOCATION
police	O
13	O
road	O
reconstruction	O
of	O
Rani	LOCATION
Sati	LOCATION
Marg	LOCATION
Malad	LOCATION
E	O
abandoned	O
Encroached	O
by	O
illegal	O
vendors	O
unauthorized	O
parking	O
now	O
Ytff	O
InstantMessage	O
sorry	O
but	O
didnt	O
your	O
creative	O
minds	O
know	O
the	O
Mumbai	LOCATION
traffic	O
problem	O
Traffic	O
comes	O
to	O
a	O
halt	O
in	O
central	O
Delhi	LOCATION
Central	O
Delhi	O
came	O
to	O
a	O
halt	O
on	O
Thursday	O
morning	O
after	O
BJP	O
